id,ProductCode,Barcode,Name,Description,UnitPrice,Discount,MinimumPrice,DiscountType,Brand,Category,Notes,Type,Tax1,Tax2,Status,BuyPrice,TrackStock,TrackingType,StockBalance,UnitTemplate,AverageCost,LowStockThershol,ProfitMargin,IsFeatured,IsAvilableOnline,مناسب لـ :-Custom,شكل الإطار-Custom,مادة الإطار-Custom,عرض العدسة-Custom,طول العدسة-Custom,لون العدسة-Custom,مادة العدسة-Custom
619,1000101,2010010059,"SPLQ91 CL0509 - Police"," ",920," ",460,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
620,1000102,2010010060,"SPLN34N CL0V14 - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
621,1000103,2010010061,"SPLR73 CL579Y - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," "," ",0," ",0,0,"رجال فقط"," "," "," "," "," "," "
622,1000104,2010010062,"SPLR73 CL0302 - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0,0,"رجال فقط"," "," "," "," "," "," "
623,1000105,2010010063,"SPLR83 CL0672 - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
624,1000106,2010010064,"SPLR72 CL0579 - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
625,1000107,2010010065,"SPLR83 CL579X - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
626,1000108,2010010066,"SPLE37V CL700K - Police"," ",900," ",450,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
627,1000109,2010010067,"SPLQ80V CL U28P - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
628,1000110,2010010068,"SPLQ80 CL0Z42 - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
629,1000111,2010010069,"SPLE37V CL700Z - Police"," ",900," ",450,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
630,1000112,2010010070,"SPLQ83 CL0700 - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
631,1000113,2010010071,"SPLR77 CL0300 - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
632,1000114,2010010072,"SPLR83V CL300P - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0,0,"رجال فقط"," "," "," "," "," "," "
633,1000115,2010010073,"SPLR74 CL700P - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0,0,"رجال فقط"," "," "," "," "," "," "
634,1000116,1010010060,"VPLG75 CL0F68 - Police"," ",840," ",420,1,"بوليس - police","بوليس - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
635,1000117,1010010061,"VPLQ69 CL01EX - Police"," ",840," ",420,1,"بوليس - police","بوليس - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
636,1000118,1584300000023,VANTOM," ",450," ",225,1," ","نظارات طبية"," ",1," ","معافاة  (0%)",0," ",1,quantity_only,0," ",0,1," ",0,0,الجميع," "," "," "," "," "," "
637,1000119,200040074,"L6014S 001 - LACOSTE"," ",990," ",495,1,"لاكوست - Lacoste","نظارات شمسية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,"رجال فقط"," "," "," "," "," "," "
638,1000120,100040075,"UPLP10 - K59P - POLICE"," ",950," ",475,1,"بوليس - police","نظارات طبية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,"رجال فقط"," "," "," "," "," "," "
639,1000121,200040076,"SPLL89 - 0300 - POLICE"," ",1000," ",500,1,"بوليس - police","نظارات شمسية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," "," ",0," ",1,1,"رجال فقط"," "," "," "," "," "," "
640,1000122,200040077,"SPLL10 - 700P - POLICE"," ",920," ",460,1,"بوليس - police","نظارات شمسية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,"رجال فقط"," "," "," "," "," "," "
641,1000123,200040078,"L264S - 033 LACOSTE"," ",990," ",495,1,"لاكوست - Lacoste","نظارات شمسية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,"رجال فقط"," "," "," "," "," "," "
642,1000124,200040079,"L264S - 001 - LACOSTE"," ",990," ",495,1,"لاكوست - Lacoste","نظارات شمسية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,"رجال فقط"," "," "," "," "," "," "
643,1000125,200040080,"L992S - 001 LACOSTE"," ",990," ",495,1,"لاكوست - Lacoste","نظارات شمسية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,"رجال فقط"," "," "," "," "," "," "
644,1000126,200040081,"L6035S - 001 - LACOSTE"," ",940," ",470,1,"لاكوست - Lacoste","نظارات شمسية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,"رجال فقط"," "," "," "," "," "," "
645,1000127,200040082,"L260S - 002 - LACOSTE"," ",1050," ",525,1,"لاكوست - Lacoste","نظارات شمسية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,"رجال فقط"," "," "," "," "," "," "
646,1000128,200040083,"UPLP10 - 302P - POLICE"," ",950," ",475,1,"بوليس - police","نظارات شمسية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,"رجال فقط"," "," "," "," "," "," "
647,1000129,100040084,"VPLL66 - 0700 - POLICE"," ",850," ",425,1,"بوليس - police","نظارات شمسية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,"رجال فقط"," "," "," "," "," "," "
648,1000130,1035020084,"VPLL67- 0300 POLICE"," ",850," ",425,1,"بوليس - police","نظارات طبية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,"رجال فقط"," "," "," "," "," "," "
649,1000131,1035020085,"VPLP14 -0302 POLICE"," ",900," ",450,1,"بوليس - police","نظارات طبية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,"رجال فقط"," "," "," "," "," "," "
650,1000132,1035020086,"CK22125TB - 414 - CALVIN KLEIN"," ",1190," ",595,1,"بوليس - police","نظارات طبية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,"رجال فقط"," "," "," "," "," "," "
651,1000133,1035020087,"L2296 - 002- LACOSTE"," ",890," ",445,1,"لاكوست - Lacoste","نظارات طبية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,"رجال فقط"," "," "," "," "," "," "
652,1000134,1035020088,"VPLL65 - 0301 - POLICE"," ",900," ",450,1,"بوليس - police","نظارات طبية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,"رجال فقط"," "," "," "," "," "," "
653,1000135,1035020089,"CK22125TB - 200 - CALVIN KLEIN"," ",1190," ",595,1,"كلفين كلاين - Calvin Klein","نظارات طبية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,الجميع," "," "," "," "," "," "
654,1000136,1035020090,"CK22125TB - 001 - CALVIN KLEIN"," ",1190," ",595,1,"كلفين كلاين - Calvin Klein","نظارات طبية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,الجميع," "," "," "," "," "," "
655,1000137,1035020091,"CK22125TA - 414- CALVIN KLEIN"," ",1190," ",595,1,"كلفين كلاين - Calvin Klein","نظارات طبية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,الجميع," "," "," "," "," "," "
656,1000138,1035020092,"CK22125TB -001 - CALVIN KLEIN"," ",1190," ",595,1,"كلفين كلاين - Calvin Klein","نظارات طبية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,الجميع," "," "," "," "," "," "
657,1000139,1035020096,"VFI545L - COL.08P6  FILA"," ",560," ",280,1,"فيلا - Fila","نظارات طبية"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",1,1,"رجال فقط"," "," "," "," "," "," "
658,1000140,2031010098,"CA 1056/S 80S9O- CARRERA  "," ",980," ",490,1,"كاريرا - Carrera",," ",1," "," ",0," ",1,quantity_only,0," ",50,0," ",0,1,"رجال فقط"," "," "," "," "," "," "
659,1000141,1584300000011,"FE40068U   30E  FENDI"," ",2200," ",1100,1,"فيندي - Fendi","نظارات شمسية"," ",1," ","معافاة  (0%)",0," ",1,quantity_only,0," "," ",0," ",0,0,"نساء فقط"," "," "," "," "," "," "
660,1000142,3584300000016,"FE40089I   55X  FENDI"," ",2200," ",1100,1,"فيندي - Fendi","نظارات شمسية"," ",1," "," ",0," ",1,quantity_only,0," ",0,0," ",0,0," "," "," "," "," "," "," "
661,1000143,3584300000023,"FE40016U 30G  FENDI"," ",2200," ",1100,1,"فيندي - Fendi","نظارات شمسية"," ",1," "," ",0," ",1,quantity_only,0," ",0,0," ",0,0,"نساء فقط"," "," "," "," "," "," "
662,1000144,35843000000310,"KZ5017IF     096  KENZO"," ",820," ",410,1,KENZO,"نظارات طبية"," ",1," "," ",0," ",1,quantity_only,0," ",0,0," ",0,0," "," "," "," "," "," "," "
663,1000145,3584300006636,"KZ50128U     097  KENZO"," ",820," ",409,1,KENZO,"نظارات طبية"," ",1," "," ",0," ",1,quantity_only,0," ",0,0," ",0,0," "," "," "," "," "," "," "
664,1000146,3584300000047,"KZ501256U     002  KENZO"," ",820," ",410,1,KENZO,"نظارات طبية"," ",1," "," ",0," ",1,quantity_only,0," ",0,0," ",0,0," "," "," "," "," "," "," "
665,1000147,3584300000054,"GEM DIORO R2U    B000  DIOR"," ",3000," ",1500,1,"ديور - Dior","نظارات طبية"," ",1," "," ",0," ",1,quantity_only,0," "," ",0," ",0,0," "," "," "," "," "," "," "
666,1000148,3584300000061,"DIORR1U  BOD1    DIOR"," ",3200," ",1250,1,"ديور - Dior","نظارات شمسية"," ",1," "," ",0," ",1,quantity_only,0," "," ",0," ",0,0," "," "," "," "," "," "," "
667,1000149,3584300000078,"DIORAU      BOBO   DIOR"," ",3200," ",1600,1,"ديور - Dior","نظارات شمسية"," ",1," "," ",0," ",1,quantity_only,0," "," ",0," ",0,0," "," "," "," "," "," "," "
668,1000150,3584300000085,"DIOR   BU  BOC3  DIOR"," ",3200," ",1600,1,"ديور - Dior","نظارات شمسية"," ",1," "," ",0," ",1,quantity_only,0," "," ",0," ",0,0," "," "," "," "," "," "," "
669,1000151,3584300000092,"DIOR   B2U  BOL0  DIOR"," ",3200," ",1600,1,"ديور - Dior","نظارات شمسية"," ",1," ","معافاة  (0%)",0," ",1,quantity_only,0," "," ",0," ",0,0," "," "," "," "," "," "," "
670,1000152,2000111222,"LOZZA SUNGLASS"," ",1200," ",500,1,LOZZA,"نظارات شمسية"," ",1," "," ",0," ",1,quantity_only,0," ",0,0," ",0,0,"رجال فقط"," "," "," "," "," "," "
671,1000153,2000111333,"POLICE SUNGLASS"," ",1000," ",400,1,"بوليس - police","نظارات شمسية"," ",1," "," ",0," ",1,quantity_only,0," ",0,0," ",0,0,"رجال فقط"," "," "," "," "," "," "
672,1000154,2000111111,"FILA SUNGLASS"," ",630," ",250,1,"فيلا - Fila","نظارات شمسية"," ",1," "," ",0," ",1,quantity_only,0," ",0,0," ",0,0,"رجال فقط"," "," "," "," "," "," "
673,1000155,3584300000108,"L6014S 002- LACOSTE"," ",980," ",490,1,"لاكوست - Lacoste","نظارات شمسية"," ",1," ","معافاة  (0%)",0," ",1,quantity_only,0," ",0,0," ",0,0,"رجال فقط"," "," "," "," "," "," "
